name,id,height,base_experience,pokemon_species_id,weight,hp,attack,defense,special-attack,special-defense,speed,evolution_chain_id,evolves_from_species_id,gender_rate,has_gender_differences,is_baby,is_legendary,is_mythical,capture_rate,base_happiness,hatch_counter,growth_rate,generation_name,habitat_name,type_name_1,type_name_2
audino-mega,10069,15,425,531,320,103,60,126,80,126,50,271,,4,False,False,False,False,255,50,20,fast,generation-v,,normal,fairy
sharpedo-mega,10070,25,196,319,1303,70,140,70,110,65,105,160,318,4,False,False,False,False,60,35,20,slow,generation-iii,sea,water,dark
slowbro-mega,10071,20,207,80,1200,95,75,180,130,80,30,33,79,4,False,False,False,False,75,50,20,medium,generation-i,waters-edge,water,psychic
steelix-mega,10072,105,214,208,7400,75,125,230,55,95,30,41,95,4,True,False,False,False,25,50,25,medium,generation-ii,cave,steel,ground
pidgeot-mega,10073,22,261,18,505,83,80,80,135,80,121,6,17,4,False,False,False,False,45,70,15,medium-slow,generation-i,forest,normal,flying
glalie-mega,10074,21,203,362,3502,80,120,80,120,80,100,186,361,4,False,False,False,False,75,50,20,medium,generation-iii,cave,ice,
diancie-mega,10075,11,315,719,278,50,160,110,160,110,110,371,,-1,False,False,False,True,3,50,25,slow,generation-vi,,rock,fairy
metagross-mega,10076,25,315,376,9429,80,145,150,105,110,110,192,375,-1,False,False,False,False,3,35,40,slow,generation-iii,rough-terrain,steel,psychic
kyogre-primal,10077,98,347,382,4300,100,150,90,180,160,90,198,,-1,False,False,True,False,3,0,120,slow,generation-iii,sea,water,
groudon-primal,10078,50,347,383,9997,100,180,160,150,90,90,199,,-1,False,False,True,False,3,0,120,slow,generation-iii,rough-terrain,ground,fire
rayquaza-mega,10079,108,351,384,3920,105,180,100,180,100,115,200,,-1,False,False,True,False,45,0,120,slow,generation-iii,rare,dragon,flying
pikachu-rock-star,10080,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-belle,10081,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-pop-star,10082,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-phd,10083,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-libre,10084,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-cosplay,10085,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
hoopa-unbound,10086,65,306,720,4900,80,160,60,170,130,80,372,,-1,False,False,False,True,3,100,120,slow,generation-vi,,psychic,dark
camerupt-mega,10087,25,196,323,3205,70,120,100,145,105,20,162,322,4,True,False,False,False,150,70,20,medium,generation-iii,mountain,fire,ground
lopunny-mega,10088,13,203,428,283,65,136,94,54,96,135,220,427,4,False,False,False,False,60,140,20,medium,generation-iv,,normal,fighting
salamence-mega,10089,18,315,373,1126,95,145,130,120,90,120,191,372,4,False,False,False,False,45,35,40,slow,generation-iii,rough-terrain,dragon,flying
beedrill-mega,10090,14,223,15,405,65,150,40,15,80,145,5,14,4,False,False,False,False,45,70,15,medium,generation-i,forest,bug,poison
rattata-alola,10091,3,51,19,38,30,56,35,25,35,72,7,,4,True,False,False,False,255,70,15,medium,generation-i,grassland,dark,normal
raticate-alola,10092,7,145,20,255,75,71,70,40,80,77,7,19,4,True,False,False,False,127,70,15,medium,generation-i,grassland,dark,normal
raticate-totem-alola,10093,14,145,20,1050,75,71,70,40,80,77,7,19,4,True,False,False,False,127,70,15,medium,generation-i,grassland,dark,normal
pikachu-original-cap,10094,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-hoenn-cap,10095,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-sinnoh-cap,10096,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-unova-cap,10097,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-kalos-cap,10098,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
pikachu-alola-cap,10099,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
raichu-alola,10100,7,243,26,210,60,85,50,95,85,110,10,25,4,True,False,False,False,75,50,10,medium,generation-i,forest,electric,psychic
sandshrew-alola,10101,7,60,27,400,50,75,90,10,35,40,11,,4,False,False,False,False,255,50,20,medium,generation-i,rough-terrain,ice,steel
sandslash-alola,10102,12,158,28,550,75,100,120,25,65,65,11,27,4,False,False,False,False,90,50,20,medium,generation-i,rough-terrain,ice,steel
vulpix-alola,10103,6,60,37,99,38,41,40,50,65,65,15,,6,False,False,False,False,190,50,20,medium,generation-i,grassland,ice,
ninetales-alola,10104,11,177,38,199,73,67,75,81,100,109,15,37,6,False,False,False,False,75,50,20,medium,generation-i,grassland,ice,fairy
diglett-alola,10105,2,53,50,10,10,55,30,35,45,90,21,,4,False,False,False,False,255,50,20,medium,generation-i,cave,ground,steel
dugtrio-alola,10106,7,149,51,666,35,100,60,50,70,110,21,50,4,False,False,False,False,50,50,20,medium,generation-i,cave,ground,steel
meowth-alola,10107,4,58,52,42,40,35,35,50,40,90,22,,4,False,False,False,False,255,50,20,medium,generation-i,urban,dark,
persian-alola,10108,11,154,53,330,65,60,60,75,65,115,22,52,4,False,False,False,False,90,50,20,medium,generation-i,urban,dark,
geodude-alola,10109,4,60,74,203,40,80,100,30,30,20,31,,4,False,False,False,False,255,70,15,medium-slow,generation-i,mountain,rock,electric
graveler-alola,10110,10,137,75,1100,55,95,115,45,45,35,31,74,4,False,False,False,False,120,70,15,medium-slow,generation-i,mountain,rock,electric
golem-alola,10111,17,223,76,3160,80,120,130,55,65,45,31,75,4,False,False,False,False,45,70,15,medium-slow,generation-i,mountain,rock,electric
grimer-alola,10112,7,65,88,420,80,80,50,40,50,25,38,,4,False,False,False,False,190,70,20,medium,generation-i,urban,poison,dark
muk-alola,10113,10,175,89,520,105,105,75,65,100,50,38,88,4,False,False,False,False,75,70,20,medium,generation-i,urban,poison,dark
exeggutor-alola,10114,109,186,103,4156,95,105,85,125,75,45,45,102,4,False,False,False,False,45,50,20,slow,generation-i,forest,grass,dragon
marowak-alola,10115,10,149,105,340,60,80,110,50,80,45,46,104,4,False,False,False,False,75,50,20,medium,generation-i,mountain,fire,ghost
greninja-battle-bond,10116,15,239,658,400,72,95,67,103,71,122,339,657,1,False,False,False,False,45,70,20,medium-slow,generation-vi,,water,dark
greninja-ash,10117,15,288,658,400,72,145,67,153,71,132,339,657,1,False,False,False,False,45,70,20,medium-slow,generation-vi,,water,dark
zygarde-10-power-construct,10118,12,243,718,335,54,100,71,61,85,115,370,,-1,False,False,True,False,3,0,120,slow,generation-vi,,dragon,ground
zygarde-50-power-construct,10119,50,300,718,3050,108,100,121,81,95,95,370,,-1,False,False,True,False,3,0,120,slow,generation-vi,,dragon,ground
zygarde-complete,10120,45,354,718,6100,216,100,121,91,95,85,370,,-1,False,False,True,False,3,0,120,slow,generation-vi,,dragon,ground
gumshoos-totem,10121,14,146,735,600,88,110,60,55,60,45,378,734,4,False,False,False,False,127,70,15,medium,generation-vii,,normal,
vikavolt-totem,10122,26,225,738,1475,77,70,90,145,75,43,379,737,4,False,False,False,False,45,50,15,medium,generation-vii,,bug,electric
oricorio-pom-pom,10123,6,167,741,34,75,70,70,98,70,93,381,,6,False,False,False,False,45,70,20,medium,generation-vii,,electric,flying
oricorio-pau,10124,6,167,741,34,75,70,70,98,70,93,381,,6,False,False,False,False,45,70,20,medium,generation-vii,,psychic,flying
oricorio-sensu,10125,6,167,741,34,75,70,70,98,70,93,381,,6,False,False,False,False,45,70,20,medium,generation-vii,,ghost,flying
lycanroc-midnight,10126,11,170,745,250,85,115,75,55,75,82,383,744,4,False,False,False,False,90,50,15,medium,generation-vii,,rock,
wishiwashi-school,10127,82,217,746,786,45,140,130,140,135,30,384,,4,False,False,False,False,60,50,15,fast,generation-vii,,water,
lurantis-totem,10128,15,168,754,580,70,105,90,80,90,45,388,753,4,False,False,False,False,75,50,20,medium,generation-vii,,grass,
salazzle-totem,10129,21,168,758,810,68,64,60,111,60,117,390,757,8,False,False,False,False,45,50,20,medium,generation-vii,,poison,fire
minior-orange-meteor,10130,3,154,774,400,60,60,100,60,100,60,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-yellow-meteor,10131,3,154,774,400,60,60,100,60,100,60,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-green-meteor,10132,3,154,774,400,60,60,100,60,100,60,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-blue-meteor,10133,3,154,774,400,60,60,100,60,100,60,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-indigo-meteor,10134,3,154,774,400,60,60,100,60,100,60,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-violet-meteor,10135,3,154,774,400,60,60,100,60,100,60,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-red,10136,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-orange,10137,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-yellow,10138,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-green,10139,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-blue,10140,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-indigo,10141,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
minior-violet,10142,3,175,774,3,60,100,60,100,60,120,400,,-1,False,False,False,False,30,70,25,medium-slow,generation-vii,,rock,flying
mimikyu-busted,10143,2,167,778,7,55,90,80,50,105,96,404,,4,False,False,False,False,45,50,20,medium,generation-vii,,ghost,fairy
mimikyu-totem-disguised,10144,4,167,778,28,55,90,80,50,105,96,404,,4,False,False,False,False,45,50,20,medium,generation-vii,,ghost,fairy
mimikyu-totem-busted,10145,4,167,778,28,55,90,80,50,105,96,404,,4,False,False,False,False,45,50,20,medium,generation-vii,,ghost,fairy
kommo-o-totem,10146,24,270,784,2075,75,110,125,100,105,85,408,783,4,False,False,False,False,45,50,40,slow,generation-vii,,dragon,fighting
magearna-original,10147,10,300,801,805,80,95,115,130,115,65,422,,-1,False,False,False,True,3,0,120,slow,generation-vii,,steel,fairy
pikachu-partner-cap,10148,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
marowak-totem,10149,17,149,105,980,60,80,110,50,80,45,46,104,4,False,False,False,False,75,50,20,medium,generation-i,mountain,fire,ghost
ribombee-totem,10150,4,162,743,20,60,55,60,95,70,124,382,742,4,False,False,False,False,75,50,20,medium,generation-vii,,bug,fairy
rockruff-own-tempo,10151,5,56,744,92,45,65,40,30,40,60,383,,4,False,False,False,False,190,50,15,medium,generation-vii,,rock,
lycanroc-dusk,10152,8,170,745,250,75,117,65,55,65,110,383,744,4,False,False,False,False,90,50,15,medium,generation-vii,,rock,
araquanid-totem,10153,31,159,752,2175,68,70,92,50,132,42,387,751,4,False,False,False,False,100,50,15,medium,generation-vii,,water,bug
togedemaru-totem,10154,6,152,777,130,65,98,63,40,73,96,403,,4,False,False,False,False,180,50,10,medium,generation-vii,,electric,steel
necrozma-dusk,10155,38,340,800,4600,97,157,127,113,109,77,421,,-1,False,False,True,False,255,0,120,slow,generation-vii,,psychic,steel
necrozma-dawn,10156,42,340,800,3500,97,113,109,157,127,77,421,,-1,False,False,True,False,255,0,120,slow,generation-vii,,psychic,ghost
necrozma-ultra,10157,75,339,800,2300,97,167,97,167,97,129,421,,-1,False,False,True,False,255,0,120,slow,generation-vii,,psychic,dragon
pikachu-starter,10158,4,86,25,60,45,80,50,75,60,120,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
eevee-starter,10159,3,87,133,65,65,75,70,65,85,75,67,,1,False,False,False,False,45,50,35,medium,generation-i,urban,normal,
pikachu-world-cap,10160,4,112,25,60,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
meowth-galar,10161,4,58,52,75,50,65,55,40,40,40,22,,4,False,False,False,False,255,50,20,medium,generation-i,urban,steel,
ponyta-galar,10162,8,82,77,240,50,85,55,65,65,90,32,,4,False,False,False,False,190,50,20,medium,generation-i,grassland,psychic,
rapidash-galar,10163,17,175,78,800,65,100,70,80,80,105,32,77,4,False,False,False,False,60,50,20,medium,generation-i,grassland,psychic,fairy
slowpoke-galar,10164,12,63,79,360,90,65,65,40,40,15,33,,4,False,False,False,False,190,50,20,medium,generation-i,waters-edge,psychic,
slowbro-galar,10165,16,172,80,705,95,100,95,100,70,30,33,79,4,False,False,False,False,75,50,20,medium,generation-i,waters-edge,poison,psychic
farfetchd-galar,10166,8,132,83,420,52,95,55,58,62,55,35,,4,False,False,False,False,45,50,20,medium,generation-i,grassland,fighting,
weezing-galar,10167,30,172,110,160,65,90,120,85,70,60,49,109,4,False,False,False,False,60,50,20,medium,generation-i,urban,poison,fairy
mr-mime-galar,10168,14,161,122,568,50,65,65,90,90,100,57,439,4,False,False,False,False,45,50,25,medium,generation-i,urban,ice,psychic
articuno-galar,10169,17,290,144,509,90,85,85,125,100,95,73,,-1,False,False,True,False,3,35,80,slow,generation-i,rare,psychic,flying
zapdos-galar,10170,16,290,145,582,90,125,90,85,90,100,74,,-1,False,False,True,False,3,35,80,slow,generation-i,rare,fighting,flying
moltres-galar,10171,20,290,146,660,90,85,90,100,125,90,75,,-1,False,False,True,False,3,35,80,slow,generation-i,rare,dark,flying
slowking-galar,10172,18,172,199,795,95,65,80,110,110,30,33,79,4,False,False,False,False,70,50,20,medium,generation-ii,waters-edge,poison,psychic
corsola-galar,10173,6,144,222,5,60,55,100,65,100,30,113,,6,False,False,False,False,60,50,20,fast,generation-ii,sea,ghost,
zigzagoon-galar,10174,4,56,263,175,38,30,41,30,41,60,134,,4,False,False,False,False,255,50,15,medium,generation-iii,grassland,dark,normal
linoone-galar,10175,5,147,264,325,78,70,61,50,61,100,134,263,4,False,False,False,False,90,50,15,medium,generation-iii,grassland,dark,normal
darumaka-galar,10176,7,63,554,400,70,90,45,15,45,50,282,,4,False,False,False,False,120,50,20,medium-slow,generation-v,,ice,
darmanitan-galar-standard,10177,17,168,555,1200,105,140,55,30,55,95,282,554,4,False,False,False,False,60,50,20,medium-slow,generation-v,,ice,
darmanitan-galar-zen,10178,17,189,555,1200,105,160,55,30,55,135,282,554,4,False,False,False,False,60,50,20,medium-slow,generation-v,,ice,fire
yamask-galar,10179,5,61,562,15,38,55,85,30,65,30,287,,4,False,False,False,False,190,50,25,medium,generation-v,,ground,ghost
stunfisk-galar,10180,7,165,618,205,109,81,99,66,84,32,313,,4,False,False,False,False,75,70,20,medium,generation-v,,ground,steel
zygarde-10,10181,12,243,718,335,54,100,71,61,85,115,370,,-1,False,False,True,False,3,0,120,slow,generation-vi,,dragon,ground
cramorant-gulping,10182,8,166,845,180,70,85,55,85,95,85,444,,4,False,False,False,False,45,50,20,medium,generation-viii,,flying,water
cramorant-gorging,10183,8,166,845,180,70,85,55,85,95,85,444,,4,False,False,False,False,45,50,20,medium,generation-viii,,flying,water
toxtricity-low-key,10184,16,176,849,400,75,98,70,114,70,75,446,848,4,False,False,False,False,45,50,25,medium-slow,generation-viii,,electric,poison
eiscue-noice,10185,14,165,875,890,75,80,70,65,50,130,457,,4,False,False,False,False,60,50,25,slow,generation-viii,,ice,
indeedee-female,10186,9,166,876,280,70,55,65,95,105,85,458,,4,False,False,False,False,30,140,40,fast,generation-viii,,psychic,normal
morpeko-hangry,10187,3,153,877,30,58,95,58,70,58,97,459,,4,False,False,False,False,180,50,10,medium,generation-viii,,electric,dark
zacian-crowned,10188,28,360,888,3550,92,170,115,80,115,148,467,,-1,False,False,True,False,10,0,120,slow,generation-viii,,fairy,steel
zamazenta-crowned,10189,29,360,889,7850,92,130,145,80,145,128,468,,-1,False,False,True,False,10,0,120,slow,generation-viii,,fighting,steel
eternatus-eternamax,10190,1000,563,890,0,255,115,250,125,250,130,469,,-1,False,False,True,False,255,0,120,slow,generation-viii,,poison,dragon
urshifu-rapid-strike,10191,19,275,892,1050,100,130,100,63,60,97,470,891,1,False,False,True,False,3,50,120,slow,generation-viii,,fighting,water
zarude-dada,10192,18,300,893,700,105,120,105,70,95,105,471,,-1,False,False,False,True,3,0,120,slow,generation-viii,,dark,grass
calyrex-ice,10193,24,340,898,8091,100,165,150,85,130,50,476,,-1,False,False,True,False,3,100,120,slow,generation-viii,,psychic,ice
calyrex-shadow,10194,24,340,898,536,100,85,80,165,100,150,476,,-1,False,False,True,False,3,100,120,slow,generation-viii,,psychic,ghost
venusaur-gmax,10195,240,236,3,10000,80,82,83,100,100,80,1,2,1,True,False,False,False,45,50,20,medium-slow,generation-i,grassland,grass,poison
charizard-gmax,10196,280,240,6,10000,78,84,78,109,85,100,2,5,1,False,False,False,False,45,50,20,medium-slow,generation-i,mountain,fire,flying
blastoise-gmax,10197,250,239,9,10000,79,83,100,85,105,78,3,8,1,False,False,False,False,45,50,20,medium-slow,generation-i,waters-edge,water,
butterfree-gmax,10198,170,178,12,10000,60,45,50,90,80,70,4,11,4,True,False,False,False,45,50,15,medium,generation-i,forest,bug,flying
pikachu-gmax,10199,210,112,25,10000,35,55,40,50,50,90,10,172,4,True,False,False,False,190,50,10,medium,generation-i,forest,electric,
meowth-gmax,10200,330,58,52,10000,40,45,35,40,40,90,22,,4,False,False,False,False,255,50,20,medium,generation-i,urban,normal,
machamp-gmax,10201,250,227,68,10000,90,130,80,65,85,55,28,67,2,False,False,False,False,45,50,20,medium-slow,generation-i,mountain,fighting,
gengar-gmax,10202,200,225,94,10000,60,65,60,130,75,110,40,93,4,False,False,False,False,45,50,20,medium-slow,generation-i,cave,ghost,poison
kingler-gmax,10203,190,166,99,10000,55,130,115,50,50,75,43,98,4,False,False,False,False,60,50,20,medium,generation-i,waters-edge,water,
lapras-gmax,10204,240,187,131,10000,130,85,80,85,95,60,65,,4,False,False,False,False,45,50,40,slow,generation-i,sea,water,ice
eevee-gmax,10205,180,65,133,10000,55,55,50,45,65,55,67,,1,False,False,False,False,45,50,35,medium,generation-i,urban,normal,
snorlax-gmax,10206,350,189,143,10000,160,110,65,65,110,30,72,446,1,False,False,False,False,25,50,40,slow,generation-i,mountain,normal,
garbodor-gmax,10207,210,166,569,10000,80,95,82,60,82,75,290,568,4,False,False,False,False,60,50,20,medium,generation-v,,poison,
melmetal-gmax,10208,250,270,809,10000,135,143,143,80,65,34,429,,-1,False,False,False,True,3,0,120,slow,generation-vii,,steel,
rillaboom-gmax,10209,280,265,812,10000,100,125,90,60,70,85,430,811,1,False,False,False,False,45,50,20,medium-slow,generation-viii,,grass,
cinderace-gmax,10210,270,265,815,10000,80,116,75,65,75,119,431,814,1,False,False,False,False,45,50,20,medium-slow,generation-viii,,fire,
inteleon-gmax,10211,400,265,818,10000,70,85,65,125,65,120,432,817,1,False,False,False,False,45,50,20,medium-slow,generation-viii,,water,
corviknight-gmax,10212,140,248,823,10000,98,87,105,53,85,67,434,822,4,False,False,False,False,45,50,15,medium-slow,generation-viii,,flying,steel
orbeetle-gmax,10213,140,253,826,10000,60,45,110,80,120,90,435,825,4,False,False,False,False,45,50,15,medium,generation-viii,,bug,psychic
drednaw-gmax,10214,240,170,834,10000,90,115,90,48,68,74,439,833,4,False,False,False,False,75,50,20,medium,generation-viii,,water,rock
coalossal-gmax,10215,420,255,839,10000,110,80,120,80,90,30,441,838,4,False,False,False,False,45,50,15,medium-slow,generation-viii,,rock,fire
flapple-gmax,10216,240,170,841,10000,70,110,80,95,60,70,442,840,4,False,False,False,False,45,50,20,slow-then-very-fast,generation-viii,,grass,dragon
appletun-gmax,10217,240,170,842,10000,110,85,80,100,80,30,442,840,4,False,False,False,False,45,50,20,slow-then-very-fast,generation-viii,,grass,dragon
sandaconda-gmax,10218,220,179,844,10000,72,107,125,65,70,71,443,843,4,False,False,False,False,120,50,20,medium,generation-viii,,ground,
toxtricity-amped-gmax,10219,240,176,849,10000,75,98,70,114,70,75,446,848,4,False,False,False,False,45,50,25,medium-slow,generation-viii,,electric,poison
centiskorch-gmax,10220,750,184,851,10000,100,115,65,90,90,65,447,850,4,False,False,False,False,75,50,20,medium,generation-viii,,fire,bug
hatterene-gmax,10221,260,255,858,10000,57,90,95,136,103,29,450,857,8,False,False,False,False,45,50,20,slow,generation-viii,,psychic,fairy
grimmsnarl-gmax,10222,320,255,861,10000,95,120,65,95,75,60,451,860,0,False,False,False,False,45,50,20,medium,generation-viii,,dark,fairy
alcremie-gmax,10223,300,173,869,10000,65,60,75,110,121,64,452,868,8,False,False,False,False,100,50,20,medium,generation-viii,,fairy,
copperajah-gmax,10224,230,175,879,10000,122,130,69,80,69,30,460,878,4,False,False,False,False,90,50,25,medium,generation-viii,,steel,
duraludon-gmax,10225,430,187,884,10000,70,95,115,120,50,85,465,,4,False,False,False,False,45,50,30,medium,generation-viii,,steel,dragon
urshifu-single-strike-gmax,10226,290,275,892,10000,100,130,100,63,60,97,470,891,1,False,False,True,False,3,50,120,slow,generation-viii,,fighting,dark
urshifu-rapid-strike-gmax,10227,260,275,892,10000,100,130,100,63,60,97,470,891,1,False,False,True,False,3,50,120,slow,generation-viii,,fighting,water
toxtricity-low-key-gmax,10228,240,176,849,10000,75,98,70,114,70,75,446,848,4,False,False,False,False,45,50,25,medium-slow,generation-viii,,electric,poison
growlithe-hisui,10229,8,,58,227,60,75,45,65,50,55,25,,2,False,False,False,False,190,50,20,slow,generation-i,grassland,fire,rock
arcanine-hisui,10230,20,,59,1680,95,115,80,95,80,90,25,58,2,False,False,False,False,75,50,20,slow,generation-i,grassland,fire,rock
voltorb-hisui,10231,5,,100,130,40,30,50,55,55,100,44,,-1,False,False,False,False,190,70,20,medium,generation-i,urban,electric,grass
electrode-hisui,10232,12,,101,710,60,50,70,80,80,150,44,100,-1,False,False,False,False,60,70,20,medium,generation-i,urban,electric,grass
typhlosion-hisui,10233,16,,157,698,73,84,78,119,85,95,80,156,1,False,False,False,False,45,70,20,medium-slow,generation-ii,grassland,fire,ghost
qwilfish-hisui,10234,5,,211,39,65,95,85,55,55,85,106,,4,False,False,False,False,45,50,20,medium,generation-ii,sea,dark,poison
sneasel-hisui,10235,9,,215,270,55,95,55,35,75,115,109,,4,True,False,False,False,60,35,20,medium-slow,generation-ii,forest,fighting,poison
samurott-hisui,10236,15,,503,582,90,108,80,100,65,85,258,502,1,False,False,False,False,45,70,20,medium-slow,generation-v,,water,dark
lilligant-hisui,10237,12,,549,192,70,105,75,50,75,105,279,548,8,False,False,False,False,75,50,20,medium,generation-v,,grass,fighting
zorua-hisui,10238,7,,570,125,35,60,40,85,40,70,291,,1,False,False,False,False,75,50,25,medium-slow,generation-v,,normal,ghost
zoroark-hisui,10239,16,,571,730,55,100,60,125,60,110,291,570,1,False,False,False,False,45,50,20,medium-slow,generation-v,,normal,ghost
braviary-hisui,10240,17,,628,434,110,83,70,112,70,65,319,627,0,False,False,False,False,60,50,20,slow,generation-v,,psychic,flying
sliggoo-hisui,10241,7,,705,685,58,75,83,83,113,40,362,704,4,False,False,False,False,45,35,40,slow,generation-vi,,steel,dragon
goodra-hisui,10242,17,,706,3341,80,100,100,110,150,60,362,705,4,False,False,False,False,45,35,40,slow,generation-vi,,steel,dragon
avalugg-hisui,10243,14,,713,2624,95,127,184,34,36,38,366,712,4,False,False,False,False,55,50,20,medium,generation-vi,,ice,rock
decidueye-hisui,10244,16,,724,370,88,112,80,95,95,60,374,723,1,False,False,False,False,45,50,15,medium-slow,generation-vii,,grass,fighting
dialga-origin,10245,70,,483,8487,100,100,120,150,120,90,244,,-1,False,False,True,False,3,0,120,slow,generation-iv,,steel,dragon
palkia-origin,10246,63,,484,6590,90,100,100,150,120,120,245,,-1,False,False,True,False,3,0,120,slow,generation-iv,,water,dragon
basculin-white-striped,10247,10,,550,180,70,92,65,80,55,98,280,,4,False,False,False,False,25,50,40,medium,generation-v,,water,
basculegion-female,10248,30,,902,1100,120,92,65,100,75,78,280,550,4,True,False,False,False,135,,,medium,generation-viii,,water,ghost
enamorus-therian,10249,16,,905,480,74,115,110,135,100,46,477,,8,False,False,True,False,3,,,slow,generation-viii,,fairy,flying
tauros-paldea-combat-breed,10250,14,,128,1150,75,110,105,30,70,100,63,,0,False,False,False,False,45,50,20,slow,generation-i,grassland,fighting,
tauros-paldea-blaze-breed,10251,14,,128,850,75,110,105,30,70,100,63,,0,False,False,False,False,45,50,20,slow,generation-i,grassland,fighting,fire
tauros-paldea-aqua-breed,10252,14,,128,1100,75,110,105,30,70,100,63,,0,False,False,False,False,45,50,20,slow,generation-i,grassland,fighting,water
wooper-paldea,10253,4,,194,110,55,45,45,25,25,15,96,,4,True,False,False,False,255,50,20,medium,generation-ii,waters-edge,poison,ground
oinkologne-female,10254,10,,916,1200,115,90,70,59,90,65,481,915,0,False,False,False,False,100,50,15,medium,generation-ix,,normal,
dudunsparce-three-segment,10255,45,,982,474,125,100,80,85,75,55,103,206,4,False,False,False,False,45,50,20,medium,generation-ix,,normal,
palafin-hero,10256,18,,964,974,100,160,97,106,87,100,504,963,4,False,False,False,False,45,50,40,slow,generation-ix,,water,
maushold-family-of-three,10257,3,,925,28,74,75,70,65,75,111,485,924,-1,False,False,False,False,75,50,10,fast,generation-ix,,normal,
tatsugiri-droopy,10258,3,,978,80,68,50,60,120,95,82,514,,4,False,False,False,False,100,50,35,medium-slow,generation-ix,,dragon,water
tatsugiri-stretchy,10259,3,,978,80,68,50,60,120,95,82,514,,4,False,False,False,False,100,50,35,medium-slow,generation-ix,,dragon,water
squawkabilly-blue-plumage,10260,6,,931,24,82,96,51,45,51,92,488,,4,False,False,False,False,190,50,15,slow-then-very-fast,generation-ix,,normal,flying
squawkabilly-yellow-plumage,10261,6,,931,24,82,96,51,45,51,92,488,,4,False,False,False,False,190,50,15,slow-then-very-fast,generation-ix,,normal,flying
squawkabilly-white-plumage,10262,6,,931,24,82,96,51,45,51,92,488,,4,False,False,False,False,190,50,15,slow-then-very-fast,generation-ix,,normal,flying
gimmighoul-roaming,10263,1,,999,10,45,30,25,75,45,80,528,,-1,False,False,False,False,45,50,50,slow,generation-ix,,ghost,
koraidon-limited-build,10264,35,,1007,3030,100,135,115,85,100,135,535,,-1,False,False,False,False,3,0,50,slow,generation-ix,,fighting,dragon
koraidon-sprinting-build,10265,35,,1007,3030,100,135,115,85,100,135,535,,-1,False,False,False,False,3,0,50,slow,generation-ix,,fighting,dragon
koraidon-swimming-build,10266,35,,1007,3030,100,135,115,85,100,135,535,,-1,False,False,False,False,3,0,50,slow,generation-ix,,fighting,dragon
koraidon-gliding-build,10267,35,,1007,3030,100,135,115,85,100,135,535,,-1,False,False,False,False,3,0,50,slow,generation-ix,,fighting,dragon
